iops,lat,block_size,n_jobs,iodepth,read_fraction,load_type,io_type,raid,n_disks,device_type,offset,id
4720,240530.85,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4718,238845.92,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4958,235164.58,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
5025,233038.62,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4942,239123.62,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4690,239849.54,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4834,244404.73,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4809,243454.92,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4904,238010.42,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4874,239758.92,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4765,254606.46,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4743,244678.42,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
5002,238748.19,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4934,238819.08,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4901,239759.54,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4784,248165.54,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4754,252415.85,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4812,242440.88,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4835,246184.04,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4895,240280.73,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4770,247809.15,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4594,245388.62,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4810,242975.81,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4811,242353.92,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4949,241437.27,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4667,244940.46,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4893,249080.5,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4967,240182.73,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
5019,239193.08,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4941,243065.96,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4786,244872.23,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4766,243354.0,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4725,240026.12,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4897,239916.12,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4930,244705.69,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4814,240751.35,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4734,249509.23,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4894,241902.73,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4900,240080.58,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4828,240421.77,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4750,248237.19,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4636,244540.0,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4883,241864.85,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4878,236552.35,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
5032,238231.62,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4740,252841.31,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4822,240214.12,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4611,246497.69,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4977,240775.46,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4934,241215.65,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4722,245102.08,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4778,244573.04,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4905,241677.81,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4927,238293.38,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4920,241128.38,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
4766,239658.54,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
2131,244787.62,64,26,1,6,random,read,4+1,24,nvme,0,hse-09132022-114106-z26207
78147,316427.92,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
79091,313664.12,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
75033,331198.04,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
75067,330490.62,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
74172,334982.62,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
78668,315202.42,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
78879,314328.65,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
77519,319555.0,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
75850,327212.54,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
75647,327893.15,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
75888,326736.96,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
76692,323357.46,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
76895,322559.54,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
75537,327383.81,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
74631,332043.69,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
77425,319353.27,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
77499,319227.04,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
77347,319988.77,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
74843,330170.92,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
74281,333586.08,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
76085,325273.15,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
75087,329394.42,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
77179,320374.31,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
75685,326817.96,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
72370,342247.54,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
75822,325961.42,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
76013,325335.08,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
76014,325085.85,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
73657,336943.81,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
73244,336436.5,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
77125,320569.54,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
76949,321156.23,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
75763,326008.85,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
73583,336105.35,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
73941,334903.77,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
75864,326669.81,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
76050,325165.62,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
76104,324702.73,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
74065,334091.15,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
74902,330061.38,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
77141,320251.85,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
77386,319625.23,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
76241,324787.12,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
72362,341676.38,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
74604,332093.85,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
74845,330827.96,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
77398,320046.46,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
77546,318735.15,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
74153,333039.31,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
76484,323947.77,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
74206,334499.35,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
76969,321090.08,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
76641,323277.5,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
73592,336920.73,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
74355,333914.08,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
75858,326725.58,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
78088,317425.62,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
77594,319176.5,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
75023,330794.27,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
34184,329907.04,64,26,1,6,random,write,4+1,24,nvme,0,hse-09132022-114106-z26207
42240,948648.25,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41784,946689.05,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41940,945625.32,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41826,953382.18,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41518,959704.38,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41657,957146.38,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41681,955389.82,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41859,949388.78,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41549,957258.72,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41805,953789.6,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41309,953379.93,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41739,952756.22,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
40993,962914.68,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41112,959710.62,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41040,958749.38,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41395,952250.25,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41904,953078.03,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41812,947219.12,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41896,947163.38,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41250,950801.3,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
42405,949665.1,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41929,950208.78,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
42018,951329.6,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41974,950181.85,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41365,951321.9,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41809,948381.22,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41755,946666.1,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41915,953158.88,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41858,953327.45,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41836,949531.82,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
42141,952877.18,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41878,944758.25,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
42170,946982.75,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41825,954663.57,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41685,951215.9,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
42008,944024.47,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
42161,953323.5,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41724,956400.9,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41273,956524.12,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
40936,960749.9,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41836,956121.12,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41778,952189.53,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41969,954528.82,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41217,958136.1,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41568,954794.55,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41610,954531.82,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41596,953672.43,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41909,953344.95,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41302,958076.88,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41756,955643.6,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41774,947725.88,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
42221,948206.22,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41701,951318.62,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41806,952900.28,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41629,952229.57,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41781,952941.85,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41973,947121.5,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41872,951218.32,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
41601,948391.7,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
7201,943716.93,256,40,2,55,random,read,4+1,24,nvme,0,hse-09132022-193036-z66798
34269,1185496.25,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34533,1186417.23,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34675,1181234.85,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34291,1186779.68,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
33613,1211404.98,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
33978,1197357.02,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34154,1190808.27,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34322,1190523.57,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
33990,1199237.07,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34301,1184105.12,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34248,1199645.27,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34219,1187941.55,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
33665,1218779.65,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
33902,1210383.32,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
33666,1221440.98,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34204,1199549.82,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34274,1185340.43,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34561,1184470.52,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34531,1184375.48,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34210,1207925.05,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34284,1175183.75,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34377,1185506.0,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34203,1187598.73,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34193,1192556.75,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34208,1203941.35,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34364,1190338.73,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34360,1193946.77,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
33992,1195095.43,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
33968,1196236.1,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34371,1187710.05,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34177,1183148.52,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34572,1185008.6,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34351,1182037.98,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
33951,1195751.32,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34285,1192154.2,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34383,1191031.23,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34073,1184689.8,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
33948,1197347.68,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
33960,1210267.38,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
33694,1221627.55,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
33970,1191346.45,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34218,1189602.95,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34101,1187406.35,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34022,1203797.12,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34172,1194707.43,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
33982,1199416.75,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34214,1193223.6,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34132,1187728.32,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
33980,1203539.82,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34124,1191141.2,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34507,1185827.98,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34223,1182084.62,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34241,1191723.88,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34058,1193337.82,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34291,1192197.6,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34131,1192337.45,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34380,1186469.55,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34121,1195260.52,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
34546,1189762.93,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
6037,1176189.9,256,40,2,55,random,write,4+1,24,nvme,0,hse-09132022-193036-z66798
76765,671150.77,4,56,8,20,random,read,4+1,24,nvme,0,hse-09132022-144055-z72468
76527,678400.93,4,56,8,20,random,read,4+1,24,nvme,0,hse-09132022-144055-z72468
77121,673532.02,4,56,8,20,random,read,4+1,24,nvme,0,hse-09132022-144055-z72468
76754,671546.61,4,56,8,20,random,read,4+1,24,nvme,0,hse-09132022-144055-z72468
76346,677645.66,4,56,8,20,random,read,4+1,24,nvme,0,hse-09132022-144055-z72468
76170,671111.2,4,56,8,20,random,read,4+1,24,nvme,0,hse-09132022-144055-z72468
77125,676104.27,4,56,8,20,random,read,4+1,24,nvme,0,hse-09132022-144055-z72468
76933,672640.48,4,56,8,20,random,read,4+1,24,nvme,0,hse-09132022-144055-z72468
76180,676231.43,4,56,8,20,random,read,4+1,24,nvme,0,hse-09132022-144055-z72468
76771,674960.98,4,56,8,20,random,read,4+1,24,nvme,0,hse-09132022-144055-z72468
76506,671051.0,4,56,8,20,random,read,4+1,24,nvme,0,hse-09132022-144055-z72468
76753,673005.66,4,56,8,20,random,read,4+1,24,nvme,0,hse-09132022-144055-z72468
75638,678986.86,4,56,8,20,random,read,4+1,24,nvme,0,hse-09132022-144055-z72468
76931,668662.68,4,56,8,20,random,read,4+1,24,nvme,0,hse-09132022-144055-z72468
77143,673166.38,4,56,8,20,random,read,4+1,24,nvme,0,hse-09132022-144055-z72468
76681,675593.61,4,56,8,20,random,read,4+1,24,nvme,0,hse-09132022-144055-z72468
